originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,worstRating,bestRating,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isRatable,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,genres
Hot Tight Asses 13,"(6, 7]",1995,\N,\N,0.0,99,1,10,0,0,11,0,video,0,False,True,1,2,0,99,['US'],Adult
Intimate Sessions,"(6, 7]",1998,\N,25,0.0,85,1,10,1,0,170,0,tvSeries,0,True,True,0,15,1,85,['US'],Drama
Juanita,"(5, 6]",2019,\N,\N,1.0,2602,1,10,6,1,181,14,movie,2,False,True,0,14,68,2603,['US'],Drama
45 Minutes from Hollywood,"(5, 6]",1926,\N,21,0.0,644,1,10,11,0,32,5,short,0,False,True,0,7,13,644,['US'],"Comedy,Short"
Scandinavia Cruise: Girl of the Midnight Sun/There'll Be Some Changes Made/Too Many Isaacs/Mr. Smith Goes to Stockholm: Part 2,"(6, 7]",1985,\N,60,0.0,78,1,10,2,0,90,0,tvEpisode,0,False,True,0,1,1,78,['US'],"Comedy,Drama,Romance"
Danger Fetish,"(9, 10]",2015,\N,\N,0.0,7,1,10,0,0,8,0,video,0,False,True,0,1,0,7,['US'],"Comedy,Short"
Jättiläinen,"(6, 7]",2016,\N,97,2.0,1055,1,10,4,0,140,5,movie,8,False,True,0,8,2,1055,['FI'],Drama
Static,"(6, 7]",1985,\N,\N,1.0,744,1,10,8,0,70,10,movie,3,False,True,0,5,23,744,['US'],"Comedy,Drama"
All Too Human,"(5, 6]",2018,\N,96,0.0,48,1,10,16,1,138,3,movie,0,False,True,0,6,1,48,['US'],Drama
Domoy!,"(5, 6]",1983,\N,\N,,14,1,10,2,0,49,0,movie,0,False,True,0,2,0,14,['SUHH'],Drama
Mich gibt's nur zweimal,"(5, 6]",2012,\N,\N,0.0,70,1,10,1,0,69,0,tvMovie,0,False,True,0,3,0,70,['DE'],"Comedy,Sci-Fi"
Swedish Erotica 74,"(5, 6]",1994,\N,68,0.0,105,1,10,0,0,9,0,movie,0,False,True,1,1,0,105,['US'],Adult
Les Elkes champions du Cake-Walk,"(5, 6]",1903,\N,1,0.0,98,1,10,0,0,2,0,short,0,False,True,0,1,0,98,['FR'],Short
Big Guns,"(6, 7]",1997,\N,49,0.0,10,1,10,1,0,102,1,tvEpisode,0,False,True,0,1,0,10,['US'],"Action,Comedy,Crime"
Duo,"(8, 9]",2013,\N,50,,8,1,10,21,0,17,0,movie,0,False,True,0,1,0,8,['US'],Crime
2002: The Rape of Eden,"(4, 5]",1994,\N,90,0.0,93,1,10,2,0,90,2,movie,0,False,True,0,7,0,92,['US'],"Action,Comedy,Drama"
Toonerville Trolley,"(5, 6]",1936,\N,7,0.0,127,1,10,1,0,7,0,short,0,False,True,0,2,5,128,['US'],"Animation,Comedy,Family"
"Salar, the Leaper","(5, 6]",1957,\N,8,0.0,49,1,10,1,0,10,0,short,0,False,True,0,1,3,49,['US'],"Documentary,Short,Sport"
Christmas with the Sex Pistols,"(7, 8]",2013,\N,60,,15,1,10,2,0,30,0,tvMovie,0,False,True,0,1,0,15,['GB'],"Documentary,Music"
Whatever Happened to Hannah?,"(8, 9]",1990,\N,48,0.0,43,1,10,5,0,104,0,tvEpisode,0,False,True,0,1,0,43,['US'],Drama
I Just Killed My Dad,"(6, 7]",2022,2022,45,0.0,6779,1,10,11,4,64,16,tvSeries,0,True,True,0,33,57,6785,['US'],"Crime,Documentary"
Sportsfreund Lötzsch,"(7, 8]",2007,\N,85,0.0,30,1,10,2,0,15,3,movie,0,False,True,0,1,0,30,['DE'],Documentary
"Unlike Father, Unlike Son","(7, 8]",2015,\N,59,0.0,579,1,10,1,0,115,0,tvEpisode,0,False,True,0,1,8,579,"['GB', 'GP']","Comedy,Crime,Drama"
Long Distance,"(6, 7]",2007,\N,15,,5,1,10,0,0,16,0,short,0,False,True,0,1,0,5,['US'],"Drama,Short"
Dead by Sunset,"(6, 7]",1995,\N,185,0.0,443,1,10,2,0,140,2,tvMiniSeries,1,True,True,0,9,16,443,['US'],"Drama,Thriller"
Christmas Carol,"(7, 8]",1997,\N,\N,,3780,1,10,17,0,153,6,tvEpisode,0,False,True,0,1,7,3782,['US'],"Adventure,Crime,Drama"
The Fiery Cross,"(8, 9]",2020,\N,67,0.0,2869,1,10,15,0,315,13,tvEpisode,0,False,True,0,1,50,2873,['US'],"Adventure,Drama,Fantasy"
Secret Shopper,"(7, 8]",2016,\N,21,0.0,1213,1,10,18,3,147,3,tvEpisode,0,False,True,0,1,1,1214,['US'],Comedy
Episode #4.3,"(7, 8]",2022,\N,\N,,76,1,10,49,0,45,0,tvEpisode,0,False,True,0,7,0,76,['AR'],"Crime,Drama,Mystery"
Potseluy skvoz stenu,"(3, 4]",2011,\N,87,,310,1,10,1,0,35,2,movie,0,False,True,0,2,0,310,['RU'],"Comedy,Drama"
Mash Ville,"(6, 7]",2024,\N,126,2.0,18,1,10,1,0,7,10,movie,1,False,True,0,1,1,18,['KR'],Thriller
Girls Getaway Gone Wrong 2,"(5, 6]",2022,\N,86,,86,1,10,6,1,62,2,tvMovie,0,False,True,0,2,2,86,['US'],Thriller
Are they Here? UFOs Caught on Camera,"(4, 5]",2020,\N,\N,,23,1,10,1,0,30,0,movie,0,False,True,0,1,1,23,['GB'],Documentary
Rosen blühen auf dem Heidegrab,"(6, 7]",1952,\N,\N,,106,1,10,13,0,30,6,movie,0,False,True,0,5,2,106,['XWG'],Drama
Three Hungry Boys,"(6, 7]",2010,\N,24,0.0,23,1,10,1,0,18,0,tvSeries,0,True,True,0,1,1,23,['GB'],Documentary
The Lily of the Tenements,"(5, 6]",1911,\N,17,0.0,26,1,10,1,0,15,0,short,0,False,True,0,1,1,26,['US'],"Drama,Short"
Aitsu,"(5, 6]",1991,\N,118,7.0,15,1,10,0,0,15,0,movie,0,False,True,0,2,0,15,['JP'],Drama
I'm Not Alone,"(5, 6]",2023,\N,\N,0.0,10,1,10,2,0,35,0,movie,0,False,True,0,3,0,10,['US'],Thriller
Sanglyusahoe,"(5, 6]",2018,\N,\N,0.0,1345,1,10,28,1,37,5,movie,0,False,True,0,24,6,1346,['KR'],"Crime,Drama,Romance"
Battle Royale,"(7, 8]",2016,\N,49,0.0,3098,1,10,17,0,232,9,tvEpisode,0,False,True,0,1,4,3102,['US'],"Drama,Horror,Sci-Fi"
G Kutta Se,"(8, 9]",2017,\N,104,0.0,56,1,10,7,1,49,11,movie,3,False,True,0,1,1,56,['IN'],Drama
Beauty on the Beach,"(7, 8]",1950,\N,7,0.0,48,1,10,1,0,18,1,short,0,False,True,0,1,1,48,['US'],"Animation,Romance,Short"
"Un uomo, una città","(6, 7]",1974,\N,114,0.0,116,1,10,6,0,74,1,movie,0,False,True,0,9,4,116,['IT'],"Crime,Drama"
Vratar,"(6, 7]",1936,\N,75,0.0,137,1,10,10,0,20,0,movie,0,False,True,0,2,0,137,['SUHH'],"Comedy,Musical,Sport"
Vendetta: A Christmas Story,"(7, 8]",1997,\N,21,0.0,89,1,10,1,0,16,0,short,0,False,True,0,1,5,89,['US'],"Action,Comedy,Short"
The Close Call,"(7, 8]",1985,\N,48,0.0,73,1,10,1,0,79,0,tvEpisode,0,False,True,0,1,0,75,"['US', 'GB']","Drama,Romance"
1454,"(8, 9]",1975,\N,28,0.0,11,1,10,0,0,41,0,tvEpisode,0,False,True,0,1,0,11,['US'],"Family,Fantasy,Music"
Das Águas que Passam,"(8, 9]",2016,\N,23,3.0,10,1,10,4,0,16,0,short,3,False,True,0,2,0,10,['BR'],"Documentary,Short"
The Last Book - L'ultimo libro,"(6, 7]",2012,\N,\N,0.0,11,1,10,1,0,28,0,movie,0,False,True,0,1,0,11,['IT'],Drama
Pervaya perchatka,"(6, 7]",1947,\N,77,0.0,82,1,10,13,0,49,0,movie,0,False,True,0,10,0,82,['SUHH'],"Comedy,Musical,Romance"
Heaven Sent,"(5, 6]",1994,\N,91,1.0,280,1,10,12,1,67,3,movie,0,False,True,0,12,6,280,['US'],"Drama,Fantasy"
Poem 8,"(6, 7]",1932,\N,\N,0.0,180,1,10,2,0,6,0,short,0,False,True,0,1,1,180,['US'],Short
Amateur,"(5, 6]",2018,\N,96,0.0,5221,1,10,20,1,663,8,movie,0,False,True,0,19,31,5226,['US'],"Drama,Sport"
Matar a la bestia,"(5, 6]",2021,\N,79,1.0,321,1,10,6,1,105,13,movie,3,False,True,0,21,3,322,"['AR', 'BR', 'CL']","Drama,Fantasy,Mystery"
Scorsese on 'A Matter of Life and Death',"(5, 6]",2009,\N,\N,,10,1,10,1,0,8,0,video,0,False,True,0,1,1,10,['US'],"Documentary,Short"
"Oh, What a Beautiful Mourning","(8, 9]",1972,\N,30,0.0,100,1,10,11,0,29,1,tvEpisode,0,False,True,0,1,4,100,['GB'],Comedy
Jay Sebring.... Cutting to the Truth,"(7, 8]",2020,\N,91,0.0,145,1,10,17,1,151,5,movie,1,False,True,0,3,5,144,['US'],"Biography,Documentary"
Alles außer Sex,"(5, 6]",2005,2007,60,0.0,95,1,10,1,0,175,0,tvSeries,0,True,True,0,3,0,95,['DE'],"Comedy,Drama,Romance"
Arthana,"(5, 6]",1993,\N,\N,0.0,15,1,10,1,0,23,0,movie,0,False,True,0,1,0,15,['IN'],Drama
The Crooked Web,"(5, 6]",1955,\N,77,0.0,531,1,10,4,0,71,10,movie,0,False,True,0,9,15,532,['US'],"Crime,Drama,Film-Noir"
"My Husband, the Producer","(3, 4]",1974,\N,67,0.0,11,1,10,0,0,12,0,movie,0,False,True,1,2,1,11,['US'],Adult
Hugo,"(4, 5]",1994,1997,30,0.0,35,1,10,4,0,9,0,tvSeries,0,True,True,0,1,0,35,['DE'],Game-Show
The Best Bits,"(6, 7]",2022,\N,29,0.0,17,1,10,0,0,69,0,tvEpisode,0,False,True,0,1,0,17,['GB'],"Comedy,Game-Show"
The Donut All-Stars,"(6, 7]",1995,\N,\N,,9,1,10,1,0,46,0,video,0,False,True,0,1,0,9,['US'],"Drama,Family,Musical"
Ke Hoach Doi Chong,"(5, 6]",2018,\N,88,0.0,43,1,10,2,0,5,0,movie,0,False,True,0,5,0,43,['VN'],"Drama,Romance"
Episode #1.63,"(6, 7]",1999,\N,60,0.0,9,1,10,1,0,25,0,tvEpisode,0,False,True,0,7,0,9,['AR'],"Comedy,Drama,Romance"
Romangseu,"(6, 7]",2006,\N,106,0.0,133,1,10,27,1,14,1,movie,0,False,True,0,5,3,133,['KR'],Romance
Shabarimale Swamy Ayyappa,"(7, 8]",1990,\N,137,0.0,18,1,10,1,0,31,0,movie,0,False,True,0,1,0,18,['IN'],\N
Where There's Smoke...,"(7, 8]",2016,\N,43,0.0,287,1,10,2,0,131,0,tvEpisode,0,False,True,0,1,0,287,['US'],"Action,Crime,Drama"
Rydderevolusjonen,"(6, 7]",2022,\N,\N,0.0,10,1,10,16,0,15,0,tvSeries,1,True,True,0,1,0,10,['NO'],Reality-TV
Mister Funn Man,"(8, 9]",2022,\N,22,0.0,6,1,10,4,0,6,0,short,0,False,True,0,1,0,6,['US'],"Horror,Short"
Champ d'honneur,"(6, 7]",1987,\N,87,2.0,84,1,10,2,0,108,0,movie,2,False,True,0,5,3,84,['FR'],"Drama,History,War"
Help Me Understand,"(7, 8]",2023,\N,14,,24,1,10,1,0,38,3,short,1,False,True,0,1,0,24,['US'],Short
Eat Your Heart Out,"(6, 7]",1966,\N,30,0.0,222,1,10,12,0,39,0,tvEpisode,0,False,True,0,1,5,222,['US'],"Comedy,Family"
Dead Hunt,"(5, 6]",2007,\N,85,0.0,49,1,10,2,0,27,4,video,0,False,True,0,1,1,49,['US'],Horror
The Hour of the Wolf,"(8, 9]",1996,\N,43,0.0,713,1,10,220,0,99,1,tvEpisode,0,False,True,0,1,2,713,['US'],"Action,Adventure,Drama"
Lottery,"(3, 4]",2009,\N,\N,0.0,23,1,10,2,0,47,0,movie,0,False,True,0,2,0,23,['IN'],"Crime,Drama,Mystery"
Going Home,"(7, 8]",1965,\N,30,0.0,11,1,10,0,0,31,0,tvEpisode,0,False,True,0,1,0,11,['US'],Drama
Zenich uvízl,"(5, 6]",1976,\N,42,,9,1,10,19,0,19,0,tvMovie,0,False,True,0,1,0,9,['CSHH'],Comedy
Kiel: lancement du 'Fürst-Bismarck',"(5, 6]",1898,\N,1,0.0,78,1,10,1,0,0,0,short,0,False,True,0,2,1,78,['FR'],"Documentary,Short"
Armored Core: Project Phantasma,"(7, 8]",1997,\N,\N,,28,1,10,1,1,32,0,videoGame,0,False,True,0,1,0,28,['JP'],"Action,Adventure,Sci-Fi"
Annakutty Kodambakkam Vilikkunnu,"(5, 6]",1989,\N,\N,0.0,16,1,10,1,0,20,0,movie,0,False,True,0,1,0,16,['IN'],\N
Tom Petty & the Heartbreakers,"(8, 9]",1999,\N,\N,0.0,11,1,10,0,0,24,0,tvEpisode,0,False,True,0,1,1,11,['US'],"Biography,Documentary,Music"
Khun chand ram,"(3, 4]",2022,\N,88,0.0,8,1,10,3,0,22,0,movie,0,False,True,0,5,0,8,['TH'],"Comedy,Horror"
Anxious America,"(8, 9]",2019,\N,66,0.0,26,1,10,1,1,9,1,movie,0,False,True,0,1,1,26,['US'],Documentary
The Suzie Simone Caper,"(7, 8]",1970,\N,51,0.0,38,1,10,1,0,36,0,tvEpisode,0,False,True,0,1,0,38,['US'],"Action,Adventure,Crime"
Peek-a-Boo,"(7, 8]",1987,\N,62,0.0,132,1,10,0,0,9,0,movie,0,False,True,1,1,0,132,['US'],Adult
The Last Day of the Rest of Your Life,"(8, 9]",1999,\N,\N,,62,1,10,1,0,81,0,tvEpisode,0,False,True,0,1,0,62,['US'],"Drama,Family,Fantasy"
Hester Street,"(6, 7]",1975,\N,\N,2.0,2048,1,10,8,1,73,38,movie,3,False,True,0,19,29,2048,['US'],"Drama,Romance"
Episode #1.22,"(5, 6]",2006,\N,\N,,13,1,10,0,0,121,0,tvEpisode,0,False,True,0,7,0,13,['TR'],"Action,Drama,Romance"
"Otoko wa tsurai yo: Haikei, Kuruma Torajiro sama","(6, 7]",1994,\N,101,0.0,72,1,10,23,0,38,1,movie,0,False,True,0,3,0,72,['JP'],"Comedy,Drama"
Party Girl,"(6, 7]",1983,\N,42,0.0,12,1,10,0,0,6,0,video,0,False,True,1,1,0,12,['US'],"Adult,Short"
Am I Having Fun!,"(6, 7]",1936,\N,18,,10,1,10,8,0,28,0,short,0,False,True,0,1,1,10,['US'],"Comedy,Short"
Sam's Women,"(7, 8]",1982,\N,30,0.0,1227,1,10,11,0,76,0,tvEpisode,0,False,True,0,1,6,1227,['US'],"Comedy,Drama"
Best Ed,"(5, 6]",2008,\N,\N,0.0,136,1,10,27,0,138,0,tvSeries,0,True,True,0,3,0,136,['CA'],"Animation,Comedy"
La Storia,"(7, 8]",1986,\N,240,0.0,136,1,10,3,0,74,0,tvSeries,0,True,True,0,13,3,136,"['IT', 'FR', 'XWG', 'ES']",Drama
W-PINK II,"(5, 6]",1986,\N,67,0.0,116,1,10,0,0,16,0,video,0,False,True,1,1,1,116,['US'],"Adult,Comedy"
Lost in the Bewilderness,"(8, 9]",2014,\N,\N,0.0,92,1,10,2,0,9,0,movie,1,False,True,0,3,1,92,"['GR', 'US']","Biography,Documentary,Family"
The Stuff of Heroes,"(6, 7]",1995,\N,21,0.0,10,1,10,9,0,4,0,tvEpisode,0,False,True,0,1,0,10,"['CA', 'US']","Action,Animation,Sci-Fi"
Bob's Birthday,"(6, 7]",1993,\N,12,3.0,1042,1,10,9,0,46,0,short,3,False,True,0,7,9,1043,"['CA', 'GB']","Animation,Comedy,Short"
Strider II,"(5, 6]",1990,\N,\N,,12,1,10,101,0,0,5,videoGame,0,False,True,0,2,0,12,['GB'],Action
Sullivan & Son,"(6, 7]",2012,2014,30,0.0,2297,1,10,52,4,334,21,tvSeries,0,True,True,0,7,21,2297,['US'],Comedy
La muñeca tetona,"(7, 8]",2017,\N,\N,3.0,37,1,10,1,0,26,0,short,0,False,True,0,1,0,37,['MX'],"Documentary,Short"
The One Man Jury,"(5, 6]",1978,\N,98,0.0,256,1,10,16,0,105,8,movie,0,False,True,0,15,7,256,['US'],"Action,Crime,Drama"
El circo,"(6, 7]",1949,\N,18,,20,1,10,0,0,4,0,short,0,False,True,0,1,0,20,['ES'],Short
Karatel,"(7, 8]",1969,\N,85,0.0,37,1,10,1,0,30,0,movie,0,False,True,0,3,0,37,['SUHH'],"Drama,Romance"
"To Sir with... Ah, What the Heck... Love","(6, 7]",1992,\N,30,,96,1,10,1,0,71,0,tvEpisode,0,False,True,0,1,0,96,['US'],Comedy
Rock Video,"(6, 7]",1990,\N,25,0.0,160,1,10,1,0,73,0,tvEpisode,0,False,True,0,1,2,160,['US'],"Adventure,Comedy,Drama"
A Man Could Get Killed,"(5, 6]",1966,\N,97,1.0,564,1,10,67,0,75,3,movie,0,False,True,0,24,18,564,['US'],"Comedy,Thriller"
The Scooby-Doo Project,"(7, 8]",1999,\N,16,1.0,1002,1,10,5,0,15,1,tvShort,0,False,True,0,2,9,1003,['US'],"Adventure,Animation,Comedy"
Jagged Alliance: Deadly Games,"(8, 9]",1996,\N,\N,0.0,74,1,10,1,1,43,1,videoGame,0,False,True,0,1,2,74,"['CA', 'US']",Action
Aparan,"(9, 10]",2024,\N,\N,0.0,25,1,10,6,1,16,1,short,0,False,True,0,1,3,26,['AE'],"Comedy,Fantasy,Short"
Falling for the Great Onizuka,"(8, 9]",1999,\N,23,0.0,205,1,10,6,0,26,0,tvEpisode,0,False,True,0,1,0,205,['JP'],"Animation,Comedy,Drama"
Desperate Chocolate,"(5, 6]",2015,\N,21,0.0,12,1,10,1,0,20,0,short,0,False,True,0,1,0,12,['US'],"Comedy,Romance,Short"
Now What?!,"(7, 8]",2016,\N,\N,,36,1,10,21,0,40,0,tvSeries,0,True,True,0,5,2,37,['US'],"Comedy,Drama,Romance"
Zoizoglyphes,"(5, 6]",2021,\N,7,0.0,5,1,10,0,0,8,0,short,1,False,True,0,1,0,5,['FR'],"Animation,Short"
Tata mía,"(6, 7]",1986,\N,\N,1.0,173,1,10,4,0,80,0,movie,2,False,True,0,3,1,173,['ES'],"Comedy,Drama"
"Frau Rettich, die Czerni und ich","(6, 7]",1998,\N,95,0.0,246,1,10,6,0,174,6,movie,1,False,True,0,3,0,246,['DE'],Comedy
Dedka i repka,"(6, 7]",1970,\N,3,0.0,12,1,10,2,0,13,0,tvShort,0,False,True,0,5,0,12,['SUHH'],"Animation,Comedy,Short"
Tag 21: Ich gebe dir auch gerne meine Nummer,"(6, 7]",2020,\N,117,0.0,6,1,10,1,0,304,0,tvEpisode,0,False,True,0,1,0,6,['DE'],"Game-Show,Reality-TV"
Maribel y la extraña familia,"(6, 7]",1960,\N,98,2.0,125,1,10,19,0,54,1,movie,0,False,True,0,4,1,126,['ES'],Comedy
Al Shaweesh Hassan,"(3, 4]",1988,\N,100,0.0,11,1,10,1,0,11,0,movie,0,False,True,0,1,0,11,['EG'],Action
Bei Thea,"(7, 8]",1988,\N,\N,2.0,15,1,10,0,0,45,0,tvMovie,0,False,True,0,1,1,15,['XWG'],Drama
Murder at Monte Carlo,"(7, 8]",1935,\N,70,0.0,48,1,10,5,0,21,0,movie,0,False,True,0,2,0,48,['GB'],"Crime,Drama"
Shark Tale: Learn to Dance,"(7, 8]",2005,\N,\N,0.0,26,1,10,1,0,8,0,video,0,False,True,0,2,1,26,['US'],"Documentary,Short"
La cruz de un ángel,"(4, 5]",1929,\N,32,0.0,9,1,10,2,0,15,0,short,0,False,True,0,1,0,9,['VE'],"Drama,Short"
Age Doesn't Matter,"(6, 7]",1981,\N,120,0.0,15,1,10,0,0,19,0,movie,0,False,True,0,3,0,15,['PH'],Comedy
Deception,"(7, 8]",1946,\N,115,0.0,4267,1,10,114,1,88,20,movie,0,False,True,0,22,85,4267,['US'],"Drama,Film-Noir,Music"
Stadtficker 5,"(8, 9]",2014,\N,142,0.0,7,1,10,0,0,8,0,video,0,False,True,1,1,0,7,['DE'],Adult
Warlords,"(6, 7]",1981,\N,\N,0.0,46,1,10,1,0,2,0,videoGame,0,False,True,0,1,0,46,['US'],"Family,Fantasy"
Paisà,"(7, 8]",1946,\N,120,10.0,9772,1,10,40,0,58,35,movie,2,False,True,0,28,58,9774,['IT'],"Drama,War"
I Gonna Fuck You Back to the Stoneage,"(6, 7]",1989,\N,\N,0.0,71,1,10,0,0,1,0,movie,0,False,True,0,1,2,71,['AT'],"Documentary,Sport"
The Gift of the Koodjanuk,"(8, 9]",1963,\N,60,0.0,18,1,10,0,0,30,0,tvEpisode,0,False,True,0,1,0,18,['US'],Drama
Dialog över druvor,"(6, 7]",2002,\N,\N,0.0,13,1,10,0,0,16,0,video,0,False,True,0,1,0,13,['SE'],"Drama,Short"
Pilot,"(7, 8]",2020,\N,47,0.0,2701,1,10,117,0,375,10,tvEpisode,0,False,True,0,1,6,2702,['US'],"Crime,Drama,Mystery"
Il faut sauver Saïd,"(5, 6]",2008,\N,90,,15,1,10,0,0,31,0,tvMovie,0,False,True,0,2,0,15,['FR'],"Drama,Family"
Dr. Jekyll and Mr. Hyde,"(4, 5]",2008,\N,89,0.0,1371,1,10,5,0,113,12,tvMovie,0,False,True,0,11,22,1371,['CA'],"Horror,Sci-Fi,Thriller"
A Piece of the Roc,"(8, 9]",1992,\N,\N,,11,1,10,0,0,22,0,tvEpisode,0,False,True,0,1,0,11,['US'],"Comedy,Drama"
Metsänpeitto,"(6, 7]",2012,\N,21,0.0,14,1,10,0,0,16,0,short,0,False,True,0,4,0,14,['FI'],"Biography,Documentary,Fantasy"
Vocational Education,"(6, 7]",1983,\N,\N,0.0,92,1,10,1,0,42,0,tvEpisode,0,False,True,0,1,0,92,['US'],"Comedy,Family,Music"
Fly Away Home: Part I,"(7, 8]",1961,\N,50,0.0,109,1,10,11,0,40,0,tvEpisode,0,False,True,0,1,3,109,['US'],"Adventure,Crime,Drama"
Merupu,"(6, 7]",1996,\N,\N,0.0,11,1,10,2,0,12,0,movie,0,False,True,0,1,0,11,['IN'],Action
Kiberpapa,"(6, 7]",2023,2024,30,0.0,49,1,10,2,0,87,0,tvSeries,0,True,True,0,1,0,49,['RU'],Comedy
Ralph Macchio,"(3, 4]",2022,\N,\N,0.0,10,1,10,0,0,12,0,tvEpisode,0,False,True,0,1,0,10,['US'],Talk-Show
Namjachingoo,"(7, 8]",2018,2019,60,0.0,2572,1,10,243,2,25,0,tvSeries,0,True,True,0,21,70,2580,['KR'],"Drama,Romance"
Amala Kamala,"(4, 5]",1971,\N,73,0.0,17,1,10,4,0,28,0,tvMovie,0,False,True,0,1,0,17,['SE'],Drama
Jig-a-Bobo,"(8, 9]",2020,\N,59,0.0,2193,1,10,18,1,633,12,tvEpisode,0,False,True,0,1,20,2192,['US'],"Drama,Fantasy,Horror"
Poétique du cerveau,"(6, 7]",2015,\N,66,,9,1,10,2,0,11,0,movie,0,False,True,0,2,0,9,"['FR', 'IL']",Documentary
El sudor de los ruiseñores,"(7, 8]",1998,\N,117,0.0,34,1,10,1,0,48,0,movie,0,False,True,0,2,1,34,['ES'],"Drama,Musical,Romance"
"Into That Good Night, Part I","(6, 7]",1997,\N,\N,0.0,277,1,10,1,0,109,0,tvEpisode,0,False,True,0,1,1,277,['US'],"Comedy,Drama"
El báculo de Ayshel,"(7, 8]",2020,\N,\N,0.0,24,1,10,0,0,33,1,tvEpisode,0,False,True,0,1,1,24,['ES'],"Action,Adventure,Animation"
Bound Destiny,"(5, 6]",1994,\N,58,0.0,17,1,10,0,0,6,0,video,0,False,True,0,1,1,17,['US'],Adventure
Ddeoss-da! Pae-mil-li,"(5, 6]",2015,\N,\N,0.0,20,1,10,1,0,14,0,tvSeries,2,True,True,0,5,0,20,['KR'],"Comedy,Drama,Romance"
Chalk,"(6, 7]",1997,1997,30,0.0,139,1,10,15,0,91,0,tvSeries,0,True,True,0,4,8,139,['GB'],Comedy
Episode #1.569,"(5, 6]",1990,\N,28,0.0,9,1,10,0,0,17,0,tvEpisode,0,False,True,0,7,0,9,['GB'],"Crime,Drama,Romance"
H2O: Just Add Water: Metamorphosis - Season 1 Movie,"(6, 7]",2007,\N,90,0.0,14,1,10,0,0,5,0,tvMovie,0,False,True,0,2,0,15,['AU'],"Family,Fantasy"
Riot in Juvenile Prison,"(4, 5]",1959,\N,71,0.0,157,1,10,12,0,38,2,movie,0,False,True,0,7,8,157,['US'],"Crime,Drama,Thriller"
Bouncing Back,"(7, 8]",2016,\N,43,,2722,1,10,19,0,250,10,tvEpisode,0,False,True,0,1,2,2723,['US'],"Action,Adventure,Drama"
Lee Hurst: Live,"(6, 7]",1997,\N,73,0.0,11,1,10,3,0,2,0,video,0,False,True,0,1,0,11,['GB'],"Comedy,Documentary"
A Good Game--Karloff & Lugosi at Universal--Part Two--The Raven,"(7, 8]",2019,\N,\N,,8,1,10,1,0,18,0,video,0,False,True,0,1,0,8,['US'],"Documentary,Short"
Inside the Simpsons,"(7, 8]",2023,2023,\N,0.0,13,1,10,4,0,64,0,tvSeries,0,True,True,0,1,0,13,['DE'],Documentary
The Cure for Insomnia,"(4, 5]",1987,\N,\N,1.0,422,1,10,1,0,5,1,movie,0,False,True,0,12,5,422,['US'],"Documentary,Music"
Les trois cousins,"(8, 9]",1970,\N,21,0.0,13,1,10,3,0,11,1,short,0,False,True,0,1,0,13,['FR'],"Comedy,Drama,Short"
Antenna,"(7, 8]",2006,\N,12,0.0,186,1,10,1,0,42,0,tvEpisode,0,False,True,0,1,0,187,['US'],"Animation,Comedy"
16 and Missing,"(4, 5]",2015,\N,87,0.0,447,1,10,107,1,56,4,tvMovie,0,False,True,0,9,11,447,['US'],Thriller
L'esclave blanche,"(6, 7]",1939,\N,98,,63,1,10,5,0,57,1,movie,0,False,True,0,12,1,63,['FR'],"Comedy,Drama"
Another Country,"(8, 9]",1990,\N,47,0.0,88,1,10,1,0,62,0,tvEpisode,0,False,True,0,1,0,88,['US'],"Drama,Romance"
Un piede in paradiso,"(5, 6]",1991,\N,95,0.0,1406,1,10,35,0,101,1,movie,0,False,True,0,14,2,1406,['IT'],"Comedy,Fantasy"
The Notorious Sophie Lang,"(6, 7]",1934,\N,64,0.0,93,1,10,7,0,52,3,movie,0,False,True,0,12,8,93,['US'],"Comedy,Crime"
Kylie Jenner: Billion Dollar Baby,"(0, 1]",2020,\N,\N,0.0,191,1,10,1,0,16,0,movie,0,False,True,0,2,0,191,['GB'],"Biography,Documentary"
Episode #3.1,"(8, 9]",2020,\N,\N,0.0,33,1,10,0,0,9,0,tvEpisode,0,False,True,0,7,0,33,['GB'],"Game-Show,Reality-TV"
Turn Off Your Bloody Phone: FFIDENT20,"(3, 4]",2019,\N,6,0.0,6,1,10,1,0,38,0,short,0,False,True,0,1,0,6,['GB'],"Comedy,Short"
2018: The Ultimate Test,"(6, 7]",2021,\N,111,0.0,68,1,10,2,1,24,0,movie,0,False,True,0,4,0,68,['US'],Documentary
Une conquête,"(6, 7]",1909,\N,\N,,11,1,10,0,0,4,0,short,0,False,True,0,6,0,11,['FR'],"Comedy,Short"
Animal Hospital,"(7, 8]",1994,2004,30,5.0,71,1,10,3,0,31,0,tvSeries,1,True,True,0,3,0,71,['GB'],Documentary
Breaking,"(2, 3]",2007,\N,12,1.0,47,1,10,1,0,16,0,short,1,False,True,0,1,0,47,['GB'],Short
The Slave,"(5, 6]",1909,\N,\N,0.0,50,1,10,1,0,19,0,short,0,False,True,0,1,3,50,['US'],"Drama,Short"
Aatomik,"(5, 6]",1970,\N,9,0.0,54,1,10,9,0,6,0,short,0,False,True,0,2,0,54,['SUHH'],"Animation,Sci-Fi,Short"
